"","sentence","sentiment","score1","emotion","score2"
"11936","In themselves money and commodities are no more capital than are the means of production and of subsistence.","anticipation","0.117577895355673","positive","0.117577895355673"
"11938","But this transformation itself can only take place under certain circumstances that centre in this, viz., that two very different kinds of commodity possessors must come face to face and into contact, on the one hand, the owners of money, means of production, means of subsistence, who are eager to increase the sum of values they possess, by buying other people's labor power; on the other hand, free laborers, the sellers of their own labor power, and therefore the sellers of labor.","anticipation","0.0617207752129367","positive","0.0864090852981113"
"11939","Free laborers, in the double sense that neither they themselves form part and parcel of the means of production, as in the case of slaves, bondsmen, andc., nor do the means of production belong to them, as in the case of peasant proprietors; they are, therefore, free from, unencumbered by, any means of production of their own.","anticipation","0.0178539546509552","positive","0.0357079093019104"
"11940","With this polarization of th market for commodities, the fundamental conditions of capitalist production are given.","anticipation","0.0666222518321119","positive","0.199866755496336"
"11941","The capitalist system pre supposes the complete separation of the laborers from all property in the means by which they can realize their labor.","trust","0.0869187309865276","positive","0.0869187309865276"
"11942","As soon as capitalist production is once on its own legs, it not only maintains this separation, but reproduces it on a continually extending scale.","anticipation","0.041649312786339","positive","0.083298625572678"
"11943","The process, therefore, that clears the way for the capitalist system, can be none other than the process which takes away from the laborer the possession of his means of production; a process that transforms, on the one hand, the social means of subsistence and of production into capital, on the other, the immediate producers into wage laborers.","anger","0.0175407823188914","positive","0.0350815646377828"
"11944","The so called primitive accumulation, therefore, is nothing else than the historical process of divorcing the producer from the means of production.","anticipation","0.0475963826749167","positive","0.0951927653498334"
"11945","It appears as primitive, because it forms the pre historic stage of capital and of the mode of production corresponding with it.","anticipation","0.0475963826749167","positive","0.0475963826749167"
"11946","The economic structure of capitalist society has grown out of the economic structure of feudal society.","trust","0.0666222518321119","positive","0.133244503664224"
"11947","The dissolution of the latter set free the elements of the former.","anger","0.0908265213442325","negative","0.0908265213442325"
"11948","The immediate producer, the laborer, could only dispose of his own person after he had ceased to be attached to the soil and ceased to be the slaver, serf, or bondsman of another.","disgust","0.0624804748516089","negative","0.0312402374258044"
"11949","To become a free seller of labor power, who carries his commodity wherever he finds a market, he must further have escaped from the regime of the guilds, their rules for apprentices and journeymen, and the impediments of their labor regulations.","anticipation","0.0249937515621095","positive","0.0249937515621095"
"11950","Hence, the historical movement which changes the producers into wage workers, appears, on the one hand, as their emancipation from serfdom and from the fetters of the guilds, and this side alone exists for our bourgeois historians.","anticipation","0.0277700638711469","positive","0.0277700638711469"
"11951","But, on the other hand, these new freedmen became sellers of themselves only after they had been robbed of all their own means of production, and of all the guarantees of existence afforded by the old feudal arrangements.","anticipation","0.0270197243988111","positive","0.0540394487976223"
